warning[E0133]: call to unsafe function `std::alloc::GlobalAlloc::alloc` is unsafe and requires unsafe block
  --> src\main.rs:15:19
   |
15 |         let ptr = System.alloc(layout);
   |                   ^^^^^^^^^^^^^^^^^^^^ call to unsafe function
   |
   = note: for more information, see <https://doc.rust-lang.org/nightly/edition-guide/rust-2024/unsafe-op-in-unsafe-fn.html>
   = note: consult the function's documentation for information on how to avoid undefined behavior
note: an unsafe function restricts its caller, but its body is safe by default
  --> src\main.rs:13:5
   |
13 |     unsafe fn alloc(&self, layout: Layout) -> *mut u8 {
   |     ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
   = note: `#[warn(unsafe_op_in_unsafe_fn)]` on by default

warning[E0133]: call to unsafe function `std::alloc::GlobalAlloc::dealloc` is unsafe and requires unsafe block
  --> src\main.rs:25:9
   |
25 |         System.dealloc(ptr, layout);
   |         ^^^^^^^^^^^^^^^^^^^^^^^^^^^ call to unsafe function
   |
   = note: for more information, see <https://doc.rust-lang.org/nightly/edition-guide/rust-2024/unsafe-op-in-unsafe-fn.html>
   = note: consult the function's documentation for information on how to avoid undefined behavior
note: an unsafe function restricts its caller, but its body is safe by default
  --> src\main.rs:24:5
   |
24 |     unsafe fn dealloc(&self, ptr: *mut u8, layout: Layout) {
   |     ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

For more information about this error, try `rustc --explain E0133`.
20	100
21	100
20	600
21	0
19	100
19	0
30	0
19	100
30	0
20	0
20	100
20	100
14	0
30	100
31	100
28	100
12	200
13	100
12	100
13	100
12	600
13	0
13	100
14	0
12	100
13	100
12	100
13	200
12	100
13	100
13	100
14	0
12	100
13	100
12	100
13	100
12	0
13	0
13	0
14	100
12	100
13	0
12	0
13	100
12	100
13	0
13	100
14	0
22	100
19	100
19	0
21	100
21	100
21	100
21	100
19	100
19	100
21	100
21	0
21	0
21	0
19	0
19	0
21	100
21	100
21	0
21	100
24	100
14	0
19	0
13	100
19	100
18	100
26	100
27	0
26	0
27	0
27	0
28	0
27	0
26	100
27	0
17	100
18	100
17	0
18	0
17	0
18	0
17	0
18	100
17	100
18	0
17	0
18	100
17	100
18	0
17	0
18	0
17	100
18	0
19	100
19	100
19	0
19	100
20	100
20	0
20	0
18	0
17	0
18	0
17	0
18	100
18	100
17	100
18	0
19	0
19	100
19	100
22	100
22	0
21	100
18	0
19	100
19	0
20	100
18	100
19	100
19	100
20	100
18	100
19	0
19	100
20	100
19	0
18	100
19	0
19	0
20	100
19	0
20	0
20	0
22	0
23	0
18	100
19	0
18	0
19	0
18	100
19	100
18	100
19	0
22	100
23	100
19	0
20	100
19	0
20	0
19	100
20	0
19	100
20	0
22	100
23	0
13	0
14	100
13	100
14	0
13	100
14	0
11	100
17	100
19	0
20	0
11	100
22	200
16	100
15	0
25	200
13	100
20	100
25	100
21	0
13	100
17	100
18	100
18	0
19	0
23	100
30	100
18	100
19	100
20	100
22	0
19	0
14	100
15	100
14	100
18	100
15	100
24	100
18	100
19	100
20	100
13	0
16	0
24	100
25	400
28	100
17	100
20	100
12	100
20	200
21	100
24	200
13	100
16	100
18	200
23	0
13	100
16	100
16	100
25	100
30	400
13	0
8	200
18	100
21	100
16	100
16	100
16	100
17	0
13	0
13	0
14	100
23	0
26	200
26	100
26	0
26	0
27	100
15	0
16	200
19	100
17	100
14	0
12	100
13	100
12	100
13	0
12	100
13	100
16	100
23	100
23	100
23	0
26	100
26	0
26	100
30	0
30	100
30	200
20	200
19	100
25	100
17	100
17	0
20	0
20	100
20	0
24	0
24	0
24	100
16	0
21	300
16	100
25	0
16	100
22	0
17	100
15	100
23	0
17	100
27	100
21	100
11	0
23	0
22	100
21	0
16	0
21	0
16	0
25	0
16	100
22	0
17	100
15	0
13	100
17	0
27	100
21	100
12	100
12	0
13	100
19	200
20	100
14	100
15	0
10	0
27	100
27	100
11	0
18	0
26	100
13	100
21	0
22	100
34	200
13	200
14	100
15	100
25	100
23	100
24	100
36	100
34	0
46	1100
20	100
30	100
24	100
33	200
30	100
39	100
9	0
26	100
26	0
10	0
23	0
11	100
18	100
23	100
12	0
9	100
8	100
25	100
30	100
24	100
26	100
21	0
23	0
23	100
23	0
26	100
12	100
13	0
18	100
22	100
13	0
19	100
14	0
14	100
24	0
18	100
17	100
24	100
33	100
18	100
26	100
33	0
31	100
19	0
28	100
26	0
23	100
22	100
21	100
20	0
16	0
14	0
25	100
23	100
20	100
19	0
24	100
28	100
31	100
21	100
15	100
13	100
11	100
14	100
12	100
19	100
22	800
38	1100
28	500
25	800
18	500
16	100
16	100
14	300
24	100
22	100
19	0
30	100
28	100
25	200
24	100
43	200
33	100
34	100
17	100
20	100
14	100
19	200
20	200
24	100
28	100
23	200
26	200
29	400
34	300
25	200
23	200
20	100
15	100
27	100
25	300
28	200
26	200
20	200
21	200
19	300
22	200
20	200
13	100
29	100
25	100
26	200
24	600
24	200
19	100
27	300
18	300
14	100
12	200
13	300
21	200
31	800
12	100
14	200
25	200
25	100
21	300
22	100
20	100
20	100
18	200
29	200
29	100
25	300
26	200
24	200
24	200
21	100
30	100
28	200
26	100
25	100
23	100
20	200
21	100
26	200
15	300
15	100
15	200
16	200
28	200
26	200
19	1300
21	200
22	100
21	100
26	400
20	100
20	100
20	200
17	100
25	200
24	200
16	200
12	100
12	100
12	200
13	100
17	100
18	100
18	100
21	200
22	200
15	100
16	100
16	200
16	100
17	200
7	800
23	400
26	200
24	100
33	200
36	200
27	300
21	200
24	300
11	100
12	200
13	200
16	200
12	100
20	200
10	300
17	200
12	100
11	200
9	100
12	300
22	200
16	200
12	100
14	200
10	300
12	200
17	100
17	300
22	300
16	200
24	100
19	100
18	100
26	200
31	100
34	100
20	300
30	300
28	200
33	100
20	300
21	200
20	100
21	100
20	500
21	100
20	200
21	200
18	200
21	100
21	100
29	200
30	100
29	300
29	300
31	100
26	200
31	100
27	200
38	600
13	100
14	200
14	200
17	100
19	200
18	100
25	300
14	500
14	200
18	100
19	100
18	200
19	200
12	100
14	100
16	100
21	100
16	200
24	200
16	200
20	100
19	100
20	100
19	100
20	100
19	200
20	100
20	200
21	200
19	200
20	100
19	100
20	100
19	200
20	100
20	100
21	100
19	100
20	0
19	100
20	100
19	100
20	0
20	100
21	0
19	100
20	100
19	100
20	100
19	100
20	100
20	100
21	100
26	200
26	100
28	100
28	100
28	200
28	200
26	200
26	100
28	100
28	100
28	100
28	100
26	100
26	200
28	100
28	100
28	200
28	100
18	200
17	200
15	100
13	100
13	100
14	100
24	100
22	100
33	200
26	200
17	200
14	100
22	100
23	100
20	200
21	100
20	100
21	100
10	100
16	100
17	200
18	100
21	200
22	100
15	200
15	200
28	200
19	100
14	200
22	100
14	100
22	100
12	100
20	100
12	100
17	100
15	200
16	200
15	100
16	100
15	100
16	100
15	100
16	100
13	100
13	100
24	100
13	200
24	100
18	100
19	100
16	100
17	100
16	200
17	200
15	100
15	100
26	200
15	100
26	100
16	100
16	100
16	100
17	100
16	100
21	100
22	100
23	100
20	100
21	100
20	200
21	200
19	100
19	100
30	100
19	100
30	200
20	200
20	100
20	100
14	100
30	200
31	100
28	200
12	200
13	100
12	100
13	100
12	100
13	100
13	100
14	100
12	100
13	100
12	200
13	100
12	100
13	100
13	700
14	800
12	100
13	100
12	100
13	100
12	100
13	100
13	100
14	100
12	100
13	100
12	200
13	200
12	100
13	100
13	100
14	200
22	100
19	100
19	100
21	100
21	100
21	100
21	100
19	100
19	100
21	100
21	100
21	0
21	100
19	100
19	100
21	100
21	100
21	100
21	100
24	100
14	100
19	100
13	100
19	100
18	200
26	600
27	100
26	100
27	100
27	100
28	100
27	100
26	200
27	100
17	200
18	200
17	100
18	100
17	100
18	100
17	200
18	100
17	100
18	100
17	100
18	100
17	100
18	100
17	100
18	100
17	100
18	100
19	100
19	100
19	200
19	100
20	200
20	100
20	100
18	100
17	100
18	100
17	100
18	100
18	100
17	200
18	100
19	100
19	100
19	100
22	100
22	100
21	100
18	200
19	100
19	200
20	100
18	100
19	100
19	100
20	100
18	100
19	200
19	100
20	100
19	100
18	100
19	100
19	100
20	100
19	100
20	100
20	100
22	18100
23	100
18	100
19	200
18	100
19	100
18	100
19	100
18	100
19	100
22	100
23	100
19	100
20	100
19	100
20	100
19	100
20	100
19	0
20	100
22	100
23	100
13	200
14	100
13	100
14	100
13	100
14	100
11	100
17	100
19	100
20	100
11	100
8720	3500
11600	12300
1120	500
40	300
32	200
40	200
24	100
32	100
24	200
32	100
200	1100
200	400
24	300
32	100
24	100
32	100
6	900
5	100
128	100
3	100
1	100
32	100
8	0
200	300
32	100
304	600
32	100
304	200
304	3100
304	200
304	100
64	100
304	200
304	100
304	100
304	100
128	600
304	200
304	0
304	0
304	100
304	600
304	100
304	1900
304	100
256	200
304	100
304	200
304	100
304	100
304	100
304	100
304	100
304	100
304	100
304	100
304	100
304	100
304	0
200	300
200	300
24	100
24	0
32	100
8	200
8	100
8	100
10	0
5	0
192	100
9	0
9	100
128	200
128	200
4	0
3	200
128	200
2	100
11	100
32	100
8	100
200	100
304	200
304	200
304	200
512	300
304	0
304	100
304	0
304	0
304	100
304	100
304	0
304	2000
304	100
304	100
304	100
304	100
304	100
304	100
304	100
304	100
304	100
304	200
304	200
304	14700
304	100
304	100
304	100
304	100
304	100
304	200
304	100
200	200
200	200
24	200
64	200
24	200
32	300
4	200
4	100
4	0
10	100
9	100
9	100
128	200
128	100
6	100
5	300
128	4000
3	500
2	200
11	100
32	200
8	100
200	100
304	200
304	100
304	100
304	100
304	100
1024	100
304	1300
304	100
304	100
304	100
304	100
304	0
304	100
304	200
304	100
304	100
304	0
304	100
304	100
304	100
304	100
304	100
304	100
304	100
304	0
304	100
304	0
304	100
304	0
304	100
304	100
88	400
32	300
88	200
88	200
368	400
80	300
32	200
80	0
80	100
80	200
80	100
64	100
80	100
80	0
80	0
80	100
128	100
80	100
80	100
80	100
80	100
80	0
80	100
80	100
80	100
256	300
80	100
80	300
80	0
80	0
80	100
80	0
80	100
80	0
80	0
80	100
80	100
80	100
80	0
80	100
80	100
80	100
512	300
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	200
80	300
80	100
80	100
80	100
80	100
80	0
80	100
80	100
80	100
80	100
1024	800
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	13900
80	200
80	800
80	200
80	2600
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	200
80	200
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	0
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	200
80	100
80	100
80	200
80	100
80	100
80	0
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
2048	400
80	100
80	0
80	0
80	500
80	100
80	100
80	0
80	100
80	100
80	100
80	200
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	2600
80	100
80	100
80	200
80	200
80	100
80	200
80	200
80	100
80	200
80	200
80	200
80	100
80	100
80	600
80	100
80	100
80	100
80	200
80	200
80	200
80	200
80	400
80	100
80	0
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	0
80	0
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	200
80	100
80	100
80	200
80	200
80	100
80	200
80	100
80	100
80	300
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	200
80	100
80	300
80	5000
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	300
80	200
80	200
80	400
4096	1700
80	100
80	200
80	100
80	200
80	100
80	200
80	100
80	200
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	200
80	100
80	100
80	0
80	100
80	100
80	200
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	0
80	100
80	200
80	0
80	100
80	100
80	100
80	100
80	100
80	0
80	0
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	0
80	100
80	100
80	200
80	100
80	200
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	0
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	0
80	100
80	200
80	300
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	200
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	200
80	200
80	100
80	100
80	100
80	500
80	100
80	0
80	300
80	200
80	100
80	300
80	100
80	100
80	100
80	100
80	100
80	0
80	100
80	300
80	700
80	0
80	100
80	100
80	200
80	200
80	100
80	200
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	300
80	100
80	0
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	5000
80	100
80	100
80	100
80	100
80	200
80	200
80	100
80	100
80	200
80	0
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	200
80	100
80	0
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	0
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	0
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	0
80	100
80	100
80	100
80	100
80	100
80	100
80	0
80	0
80	100
80	0
80	0
80	0
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	0
80	100
8192	700
80	0
80	100
80	100
80	0
80	0
80	100
80	100
80	0
80	100
80	0
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	0
80	100
80	0
80	0
80	0
80	100
80	100
80	100
80	100
80	0
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	200
80	200
80	100
80	100
80	200
80	100
80	100
80	100
80	200
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	200
80	0
80	100
80	100
80	100
80	100
80	14600
80	100
80	100
80	100
80	100
80	0
80	100
80	100
80	0
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	0
80	100
80	100
80	100
80	100
80	500
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	200
80	100
80	0
80	100
80	100
80	0
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	200
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	0
80	100
80	0
80	100
80	100
80	200
80	100
80	100
80	100
80	0
80	100
80	100
80	100
80	100
80	0
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	1400
80	100
80	200
80	100
80	100
80	100
80	100
80	11400
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	0
80	100
80	100
80	100
80	0
80	0
80	100
80	100
80	100
80	200
80	200
80	0
80	0
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	0
80	100
80	100
80	100
80	100
80	100
80	0
80	100
80	0
80	0
80	100
80	100
80	0
80	100
80	200
80	100
80	100
80	100
80	0
80	100
80	100
80	0
80	100
80	100
80	200
80	0
80	100
80	100
80	100
80	100
80	100
80	0
80	0
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	0
80	100
80	0
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	0
80	100
80	0
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	0
80	100
80	0
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	500
80	100
80	100
80	200
80	100
80	200
80	100
80	100
80	100
80	0
80	100
80	200
80	100
80	100
80	100
80	0
80	100
80	0
80	100
80	100
80	100
80	100
80	100
80	0
80	100
80	100
80	100
80	100
80	19600
80	100
80	100
80	100
80	0
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	0
80	100
80	100
80	100
80	100
80	100
80	0
80	100
80	100
80	200
80	100
80	0
80	400
80	100
80	100
80	100
80	100
80	100
80	100
80	0
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	0
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	0
80	200
80	100
80	0
80	200
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	200
80	100
80	0
80	100
80	0
256	1200
16	1400
288	900
576	1200
1152	2600
80	500
8008	1000
32	900
32	200
320	700
32	200
32	200
48	300
640	900
96	400
64	500
192	1000
1280	1200
128	600
384	700
2560	400
256	500
768	500
5120	2400
512	600
1536	300
10240	500
1024	200
3072	300
20480	7900
2048	700
6144	500
40960	5200
4096	700
12288	4000
81920	5500
8192	800
24576	500
163840	3300
16384	700
49152	300
327680	7900
32768	700
98304	200
655360	4000
65536	400
196608	300
32	900
32	200
56072	1100
32	600
32	600
32	300
32	100
32	200
32	2100
64	500
80	600
16016	3500
8016	900
80	100
16032	300
80	100
8032	300
16	100
8008	1400
16	300
80	600
16016	900
80	700
80	300
8032	1200
112144	3600
16	1100
80	500
16064	2100
8040	400
16	300
80	19300
16080	200
8048	200
16	100
16	1800
80	800
16096	2300
8056	400
16	200
80	200
16112	200
80	100
8072	200
8056	3000
16	600
8032	1000
16	500
8016	200
16	200
16	2600
8000	2100
16	500
80	200
16000	700
80	0
80	100
8024	300
16	300
16	1800
16	2300
80	1000
16048	3500
8032	400
16	200
80	100
16064	200
8040	200
16	200
16	2900
8032	3000
16	1800
80	1300
16064	1900
8040	700
16	400
16	1300
8032	2800
16	700
8008	1000
16	300
8000	9700
16	900
80	800
16000	1900
80	200
80	200
8024	800
16	200
80	100
16048	300
8032	200
16	300
16	1900
80	800
16064	1700
80	400
8048	300
16	200
80	200
16096	200
8056	200
16	200
256	2200
16	500
80	700
16112	1000
8064	300
8040	3600
16	1600
80	700
16080	2000
8048	500
16	200
80	300
16096	700
80	100
8064	400
16	100
16	1500
80	800
16128	1300
80	100
8080	300
80	1700
16160	1800
80	300
8096	400
16	200
80	300
16192	500
8104	300
16	200
8080	300
8064	2100
16	100
80	400
16128	600
80	0
80	100
8088	10300
16	200
8064	200
16	10300
16	2200
80	1100
16128	2700
8072	600
16	500
8056	500
80	1500
16112	2500
80	100
80	100
8080	800
16	400
80	300
16160	900
80	200
8096	400
16	200
8088	400
8072	1800
16	400
80	500
16144	900
80	100
80	200
8096	400
16	100
8072	400
8048	3500
16	1500
80	1500
16096	3800
80	300
80	300
8072	700
16	400
8064	800
80	1700
16128	2700
80	300
80	100
8088	600
16	600
8080	1000
16	900
80	900
16160	1600
80	200
8096	300
80	1600
16192	1300
80	500
8112	600
16	500
80	500
16224	700
80	300
80	200
8136	300
16	200
8120	400
80	1400
16240	1500
80	300
80	200
8144	400
16	200
16	100
80	100
16288	700
8152	200
16	100
16	1800
8144	1300
16	200
8128	500
80	1500
16256	3200
80	200
80	200
8152	900
16	600
16	700
80	500
16304	2200
8160	1000
16	300
16	900
8152	1500
256	1100
16	100
8144	600
8136	1000
16	400
8128	800
16	400
80	700
16256	800
8136	600
16	100
16	1100
16	300
80	1400
16272	1200
8144	300
16	200
16	100
80	200
16288	700
80	100
8160	200
16	100
16	1300
8144	2000
16	100
8136	600
80	1000
16272	1700
80	200
80	100
8160	500
16	200
80	100
16320	600
80	100
8176	200
16	100
80	100
16352	700
80	0
8192	1000
16	200
16	1300
8184	1800
16	100
80	300
16368	700
80	100
80	100
8208	100
16	100
16	400
80	100
16416	400
80	100
80	100
8232	200
8216	2000
16	200
16	300
8200	1300
16	600
16	700
80	400
16400	2400
80	200
8216	500
16	0
8200	600
16	200
16	500
8184	900
8160	2400
16	100
8144	600
16	200
80	600
16288	400
80	200
80	100
8168	300
16	100
16	800
8160	700
16	200
80	100
16320	300
80	100
80	0
8184	200
16	200
256	700
16	100
8160	200
16	1000
8152	1300
16	300
16	300
16	900
8128	1100
16	100
8112	400
16	200
16	500
8088	600
8064	1800
16	100
80	300
16128	1000
80	100
80	100
8088	7900
16	100
8072	300
16	100
16	900
